,X1,X2,y
1065,12.25,2.09,0
1066,-0.9,5.16,1
1067,-1.94,2.32,0
1068,-3.98,2.19,0
1069,-15.94,-8.21,0
1070,-6.08,-12.93,0
1071,1.0,0.2,1
1072,-7.91,-1.37,0
1073,-3.28,2.53,0
1074,-2.2,2.11,0
1075,-8.17,0.63,1
1076,-5.44,-2.44,1
1077,-5.78,9.82,0
1078,-4.34,4.84,1
1079,2.04,2.52,1
1080,-4.68,9.98,0
1081,-2.78,3.34,1
1082,-3.82,0.37,0
1083,-18.85,5.69,0
1084,-3.19,2.16,0
1085,-3.14,2.6,0
1086,-11.93,3.62,0
1087,8.2,-14.33,1
1088,4.62,16.01,0
1089,4.51,1.19,0
1090,-11.48,9.2,1
1091,-10.1,4.05,0
1092,3.61,5.46,0
1093,-7.26,-16.09,1
1094,-0.21,-0.72,1
1095,0.29,1.51,1
1096,16.67,6.44,1
1097,-5.97,0.06,1
1098,-6.2,-1.66,1
1099,-3.14,-0.14,1
1100,-2.76,7.08,1
1101,-5.32,-0.57,1
1102,-9.6,1.27,0
1103,-7.63,-4.07,0
1104,-11.61,1.54,0
1105,-2.94,1.77,0
1106,-13.96,6.57,1
1107,-6.97,2.56,1
1108,-13.23,9.17,1
1109,-13.05,8.01,1
1110,11.97,8.34,0
1111,-0.07,-0.7,1
1112,-0.46,1.09,1
1113,-4.56,3.3,0
1114,-3.98,4.45,1
1115,-11.39,-10.64,0
1116,-2.13,2.53,0
1117,-5.29,5.1,1
1118,-6.29,1.79,1
1119,-6.35,-17.94,1
1120,-4.52,3.37,1
1121,11.0,-2.6,0
1122,-9.28,-3.49,0
1123,-5.09,-10.2,1
1124,-2.42,-2.15,1
1125,-2.87,1.15,0
1126,-2.26,2.72,0
1127,-3.05,2.17,0
1128,-3.19,2.29,0
1129,12.29,4.11,0
1130,-7.59,-14.53,0
1131,-3.39,1.86,0
1132,-3.45,-4.96,0
1133,-6.1,-0.01,1
1134,-2.58,-13.36,0
1135,-0.03,12.17,0
1136,1.59,12.93,1
1137,-2.4,-1.41,1
1138,-7.33,2.95,1
1139,-9.43,-11.82,0
1140,-15.34,6.4,1
1141,7.38,-9.42,0
1142,-3.39,1.55,0
1143,-17.97,-5.28,0
1144,8.28,-3.99,1
1145,-7.27,-3.95,0
1146,-4.33,-2.04,1
1147,-4.86,-0.57,1
1148,-7.59,22.09,1
1149,6.51,13.8,0
1150,-4.91,4.86,1
1151,-14.3,7.26,1
1152,-15.13,-9.6,0
1153,-1.48,-4.55,0
1154,-4.14,13.9,1
1155,-6.75,3.15,1
1156,-2.86,0.94,0
1157,2.69,12.58,1
1158,-6.84,5.93,1
1159,-6.98,12.92,1
1160,-3.88,1.59,0
1161,-3.41,2.03,0
1162,-6.22,0.92,1
1163,-3.29,2.19,0
1164,7.97,-16.12,1
1165,4.03,-15.78,1
1166,-18.89,11.78,1
1167,-2.66,1.76,0
1168,2.94,11.11,1
1169,7.04,5.68,1
1170,-10.13,5.35,0
1171,-2.56,2.03,0
1172,-4.31,-2.25,1
1173,-3.64,1.39,0
1174,11.92,16.15,1
1175,-11.43,19.49,1
1176,-16.01,-12.83,1
1177,-9.39,-11.81,0
1178,-2.95,2.36,0
1179,-16.95,0.07,1
1180,2.88,-4.81,1
1181,-2.38,-1.69,1
1182,-8.26,1.13,1
1183,-4.2,7.96,0
1184,3.71,4.13,0
1185,8.98,6.17,1
1186,-15.94,0.85,1
1187,-6.71,7.49,0
1188,5.24,1.89,0
1189,3.79,-6.84,1
1190,-3.11,2.12,0
1191,12.26,16.05,1
1192,-7.53,2.44,1
1193,-5.8,3.85,1
1194,-3.7,2.17,0
1195,-5.53,4.83,1
1196,-4.55,5.24,1
1197,0.27,23.23,1
1198,3.46,21.0,1
1199,1.67,19.32,0
1200,-3.16,2.22,0
1201,-3.2,2.2,0
1202,-3.32,-4.17,0
1203,-2.89,2.51,0
1204,-8.03,8.14,0
1205,0.71,2.35,1
1206,3.56,-1.72,0
1207,-3.2,2.2,0
1208,-10.84,-1.31,0
1209,-3.34,-2.4,1
1210,-4.0,1.35,0
1211,-6.79,4.56,1
1212,-3.26,1.85,0
1213,5.07,19.08,1
1214,-3.94,2.9,0
1215,-10.35,12.45,1
1216,-3.57,2.71,0
1217,-0.18,3.21,1
1218,-1.93,1.33,0
1219,-1.01,1.99,1
1220,5.26,0.43,0
1221,-5.79,5.1,1
1222,-1.19,12.32,1
1223,-2.22,2.15,0
1224,0.05,4.85,1
1225,7.64,-2.44,1
1226,-5.51,10.07,0
1227,-16.1,1.21,1
1228,7.81,-15.63,1
1229,-1.62,3.11,0
1230,-3.11,3.31,0
1231,-1.22,9.55,0
1232,5.99,-5.09,1
1233,-2.15,4.75,1
1234,6.82,18.96,1
1235,-9.31,5.9,0
1236,-21.98,1.98,1
1237,17.57,-2.39,1
1238,-17.65,5.41,0
1239,-3.34,2.76,0
1240,-8.66,10.03,0
1241,-8.57,-1.5,0
1242,1.32,-7.42,1
1243,-1.78,2.17,0
1244,-2.71,4.18,1
1245,-3.35,1.44,0
1246,-3.33,2.36,0
1247,-4.77,0.04,0
1248,17.22,2.9,1
1249,-16.35,1.78,1
1250,-20.28,-10.19,1
1251,-15.8,11.88,0
1252,-16.93,15.46,1
1253,-1.81,9.95,0
1254,-18.71,-2.79,0
1255,-2.24,10.71,0
1256,-0.11,13.43,1
1257,-1.35,14.54,1
1258,-1.39,15.12,1
1259,8.13,-0.31,1
1260,-3.98,5.44,1
1261,2.82,5.89,0
1262,-18.72,-5.05,0
1263,1.72,2.77,1
1264,-3.39,2.03,0
1265,-1.28,4.9,1
1266,-6.15,3.81,1
1267,-3.47,7.12,1
1268,-2.2,2.31,0
1269,-1.9,6.1,1
1270,-7.26,2.75,1
1271,-4.28,1.25,0
1272,-3.48,1.4,0
1273,-8.77,-4.68,0
1274,-2.64,0.45,1
1275,-1.89,5.57,1
1276,-3.91,3.65,0
1277,5.5,4.9,1
1278,-18.37,-4.04,0
1279,-0.39,8.67,0
1280,17.54,0.55,1
1281,-4.44,3.61,0
1282,-3.23,2.2,0
1283,-2.79,3.11,0
1284,7.08,0.04,1
1285,4.8,-2.48,0
1286,1.11,3.08,1
1287,4.68,-3.79,0
1288,-2.69,-1.39,1
1289,-3.35,2.64,0
1290,-7.6,1.46,1
1291,4.11,-8.44,1
1292,0.47,5.04,1
1293,-1.19,-4.59,0
1294,-3.21,0.75,0
1295,-3.16,-3.44,0
1296,-2.18,-13.23,0
1297,-11.56,3.26,0
1298,-3.06,9.71,0
1299,-3.86,3.46,0
1300,-3.01,3.01,0
1301,0.11,1.54,1
1302,-10.74,-12.1,0
1303,-2.87,2.03,0
1304,-0.66,-7.63,0
1305,8.99,1.97,1
1306,-17.45,-2.99,0
1307,-5.18,6.7,1
1308,-19.99,3.9,0
1309,-10.49,3.86,0
1310,-6.54,6.68,1
1311,-13.52,5.82,1
1312,-6.57,2.83,1
1313,-3.18,2.36,0
1314,-5.37,-13.69,0
1315,0.22,2.13,1
1316,-3.3,0.93,0
1317,-6.76,-19.28,1
1318,11.35,16.43,1
1319,0.31,-5.5,0
1320,-6.43,2.06,1
1321,2.66,11.49,1
1322,-3.54,2.0,0
1323,-8.17,-1.11,1
1324,-4.46,-11.71,1
1325,-2.85,4.19,0
1326,-3.02,1.88,0
1327,-1.46,1.06,1
1328,4.34,-1.09,0
1329,5.32,5.97,1
1330,3.22,3.55,0
1331,6.2,14.74,0
1332,6.74,-10.91,0
1333,-0.45,0.9,0
1334,-5.01,6.42,1
1335,-2.61,2.27,0
1336,1.29,-5.32,0
1337,-4.63,13.62,1
1338,2.34,-3.1,0
1339,-5.68,0.06,1
1340,-7.25,4.41,1
1341,-6.48,4.96,1
1342,-3.36,1.87,0
1343,2.41,11.24,0
1344,-6.07,-6.16,0
1345,-2.41,-3.04,1
1346,-3.44,2.06,0
1347,-1.62,-5.77,0
1348,-5.52,0.3,1
1349,11.76,16.49,1
1350,-8.97,-8.91,1
1351,9.78,10.01,0
1352,2.02,-17.38,1
1353,-12.51,12.6,0
1354,-3.17,2.44,0
1355,-7.61,3.67,1
1356,12.3,3.47,0
1357,0.68,2.2,1
1358,3.36,7.21,0
1359,-4.59,0.92,0
1360,-1.96,6.75,1
1361,-1.47,1.68,0
1362,-4.59,15.45,1
1363,-2.57,2.22,0
1364,-4.28,-1.8,1
1365,-10.32,8.33,0
1366,-2.61,1.71,0
1367,-13.63,18.0,1
1368,-11.18,3.74,0
1369,-14.68,4.42,1
1370,10.52,10.53,0
1371,3.56,5.26,0
1372,-14.73,13.42,0
1373,13.96,-8.39,1
1374,-10.41,5.73,0
1375,-8.87,12.78,1
1376,-3.23,-2.75,1
1377,9.1,-10.57,0
1378,-0.73,4.88,1
1379,-4.13,2.41,0
1380,-4.86,-0.22,1
1381,0.87,-0.03,1
1382,-3.17,2.26,0
1383,-11.92,-6.47,1
1384,-9.03,1.48,1
1385,8.86,10.91,0
1386,-2.94,1.35,0
1387,-2.99,2.34,0
1388,-1.37,11.0,0
1389,-17.37,2.22,1
1390,-3.62,7.25,1
1391,-22.02,-3.19,1
1392,-6.37,3.64,1
1393,0.37,6.54,0
1394,-8.34,13.78,1
1395,0.65,5.33,1
1396,-10.16,-8.87,1
1397,3.87,13.22,1
1398,-6.8,-1.87,1
1399,-16.72,-3.1,0
1400,-2.63,-0.59,1
1401,-6.5,-13.99,0
1402,-6.47,3.18,1
1403,-3.89,2.93,0
1404,-3.2,2.31,0
1405,-7.83,0.91,1
1406,-3.33,2.01,0
1407,10.6,-7.46,0
1408,-6.47,17.38,0
1409,0.59,-3.19,0
1410,13.08,3.49,0
1411,0.02,-0.91,1
1412,-3.9,2.46,0
1413,-2.99,6.92,1
1414,-1.61,5.53,1
1415,-2.83,1.49,0
1416,-9.39,-4.62,0
1417,-2.55,5.42,1
1418,-5.91,3.41,0
1419,-15.13,-1.49,1
1420,-6.72,1.71,1
1421,-2.19,-17.36,1
1422,-3.47,2.27,0
1423,-2.52,-4.0,0
1424,-3.61,-5.54,0
1425,-8.3,7.45,0
1426,-1.35,-1.22,1
1427,-1.28,5.45,1
1428,-18.71,-0.08,0
1429,-3.03,2.12,0
1430,4.95,3.18,0
1431,4.56,-1.94,0
1432,-3.14,2.06,0
1433,-7.7,13.98,1
1434,-3.63,3.35,0
1435,-6.91,-4.28,0
1436,-3.0,2.34,0
1437,0.66,2.82,1
1438,-0.2,-0.34,1
1439,-0.23,2.24,1
1440,1.59,14.75,1
1441,-4.83,5.59,1
1442,0.53,3.34,1
1443,-2.04,2.34,0
1444,-11.57,4.95,0
1445,-7.2,1.26,1
1446,-23.11,5.22,1
1447,-22.55,-0.24,1
1448,-7.86,8.47,0
1449,-4.44,2.23,0
1450,-2.91,2.36,0
1451,-4.59,1.16,0
1452,-3.27,2.17,0
1453,-7.16,9.2,0
1454,-5.93,2.71,1
1455,4.33,0.09,0
1456,8.69,4.07,1
1457,5.04,2.87,0
1458,-3.06,3.02,0
1459,-7.23,2.74,1
1460,3.96,8.61,0
1461,-0.24,10.7,0
1462,-2.74,7.41,1
1463,-9.73,7.51,0
1464,-10.99,8.63,0
1465,-2.36,2.03,0
1466,-3.15,2.03,0
1467,-3.78,2.32,0
1468,-2.93,2.18,0
1469,-1.67,1.87,0
1470,-11.01,-8.27,1
1471,6.66,-1.6,1
1472,-4.9,-7.52,0
1473,-3.9,2.58,0
1474,-2.96,2.05,0
1475,-2.26,-1.34,1
1476,-5.81,-12.59,0
1477,-4.75,5.79,1
1478,-15.13,4.27,1
1479,16.65,-2.06,1
1480,-7.54,5.06,1
1481,-0.52,1.6,1
1482,-3.24,3.02,0
1483,-2.18,1.2,0
1484,3.04,5.92,0
1485,-2.1,-8.79,1
1486,-1.79,-2.8,0
1487,-3.26,2.57,0
1488,5.09,3.54,0
1489,-3.2,2.2,0
1490,8.71,-6.81,0
1491,-0.36,4.98,1
1492,-3.11,1.6,0
1493,6.99,6.75,1
1494,13.38,-3.27,0
1495,-0.1,13.32,1
1496,-11.47,1.41,0
1497,-1.06,0.99,1
1498,-9.93,-13.47,0
1499,-2.66,-1.61,1
1500,-3.99,2.39,0
1501,2.59,-3.84,0
1502,-14.54,-0.35,1
1503,4.57,11.42,1
1504,-10.09,5.56,0
1505,-4.57,10.93,0
1506,13.39,-0.01,0
1507,-3.54,2.94,0
1508,-17.07,0.56,1
1509,-3.54,2.06,0
1510,-3.4,2.38,0
1511,-10.8,5.92,0
1512,-4.56,3.5,0
1513,-14.14,-3.76,1
1514,-3.2,2.11,0
1515,-2.66,8.32,0
1516,-5.76,9.74,0
1517,-6.2,0.85,1
1518,8.62,2.1,1
1519,-2.38,3.18,0
1520,-10.4,-12.84,0
1521,-14.88,-2.19,1
1522,-1.66,-1.12,1
1523,-5.39,-3.56,0
1524,-0.67,-4.78,0
1525,-16.62,2.55,1
1526,5.2,-0.08,0
1527,-3.43,0.93,0
1528,-3.48,5.93,1
1529,-10.86,-12.45,0
1530,-6.99,-9.32,1
1531,1.26,-9.38,1
1532,10.38,-14.89,1
1533,-2.94,1.61,0
1534,-7.6,-2.6,0
1535,0.91,-5.65,0
1536,-4.27,2.41,0
1537,-8.45,2.81,1
1538,-0.27,1.05,1
1539,0.21,-0.77,1
1540,-1.26,0.03,1
1541,-2.83,-9.23,1
1542,2.22,15.08,0
1543,4.96,0.39,0
1544,5.68,-5.64,1
1545,4.94,2.34,0
1546,2.15,2.94,1
1547,-8.41,-9.0,1
1548,-3.81,3.43,0
1549,-2.85,1.81,0
1550,4.13,-2.77,0
1551,-11.07,15.31,0
1552,-0.23,4.18,1
1553,-8.19,-17.49,1
1554,4.59,10.86,1
1555,-4.59,0.54,0
1556,-5.02,-1.77,1
1557,0.25,2.93,1
1558,-12.24,-3.57,1
1559,-7.84,6.19,1
1560,0.28,-0.76,1
1561,-0.22,8.76,0
1562,12.34,-8.35,1
1563,1.3,3.43,1
1564,0.07,-5.01,0
1565,-5.58,-5.37,0
1566,-14.34,1.67,1
1567,-3.35,2.45,0
1568,-3.53,2.8,0
1569,-11.94,-0.85,0
1570,-18.18,16.3,1
1571,-3.95,2.09,0
1572,-8.45,-16.1,1
1573,0.14,3.98,1
1574,-3.16,1.96,0
1575,-0.16,-6.04,0
1576,-3.18,2.25,0
1577,-7.06,3.09,1
1578,16.23,-5.37,1
1579,2.5,-3.38,0
1580,-8.32,1.29,1
1581,-3.16,2.25,0
1582,-16.05,11.56,0
1583,-15.21,14.78,0
1584,-3.63,-13.72,0
1585,-0.15,9.55,0
1586,-5.24,-1.33,1
1587,5.24,9.83,1
1588,-10.57,9.22,0
1589,-7.19,18.02,0
1590,-12.03,-6.92,1
1591,1.17,0.95,1
1592,-8.8,-12.61,0
1593,-6.32,8.27,0
1594,1.19,-4.2,0
1595,-4.72,4.1,0
1596,-3.97,6.66,1
1597,-14.53,-3.67,1
1598,-3.91,3.75,1
1599,0.62,3.74,1
1600,-9.01,-11.93,0
1601,-2.79,1.94,0
1602,-17.15,-0.93,0
1603,8.27,3.87,1
1604,-3.07,-3.92,0
1605,-3.7,9.99,0
1606,-2.55,1.79,0
1607,-9.0,-7.81,1
1608,-3.06,-1.81,1
1609,-4.36,2.22,0
1610,-3.1,3.25,0
1611,11.44,10.96,0
1612,-3.97,1.58,0
1613,-6.58,-5.09,0
1614,-6.69,5.4,1
1615,0.47,-1.99,1
1616,-2.38,1.62,0
1617,3.84,-0.71,0
1618,-3.1,1.27,0
1619,11.49,7.95,0
1620,-15.17,-0.99,1
1621,9.68,-6.08,0
1622,-18.86,-0.13,0
1623,-3.07,1.9,0
1624,-7.07,-1.15,0
1625,-3.91,7.57,1
1626,13.61,-9.14,1
1627,-7.16,9.98,0
1628,-3.02,1.81,0
1629,-6.25,4.16,1
1630,-6.4,-11.49,1
1631,-20.74,-8.3,1
1632,-19.57,-1.44,0
1633,-8.28,-9.13,1
1634,-9.59,-17.38,1
1635,2.48,-7.14,1
1636,-16.72,10.78,0
1637,-7.04,-4.6,0
1638,-3.54,2.72,0
1639,-2.9,1.93,0
1640,10.99,3.29,1
1641,7.47,-8.27,0
1642,11.68,12.0,1
1643,4.49,9.7,1
1644,-3.14,2.48,0
1645,-2.81,2.99,0
1646,-5.73,1.26,1
1647,-3.77,11.3,0
1648,16.65,-4.73,1
1649,-5.69,3.27,1
1650,-9.03,3.12,1
1651,-2.48,10.06,0
1652,-19.42,4.57,0
1653,-5.35,6.57,1
1654,-2.67,2.84,0
1655,-6.15,-13.07,0
1656,-14.81,0.0,1
1657,-0.69,-2.27,1
1658,3.26,-12.49,0
1659,-2.45,-1.69,1
1660,-2.83,0.86,0
1661,10.4,3.19,1
1662,-7.16,9.23,0
1663,-14.6,6.17,1
1664,-3.23,2.17,0
1665,-8.03,2.43,1
1666,-3.03,3.97,0
1667,0.71,16.49,0
1668,-2.97,2.13,0
1669,5.68,-3.19,1
1670,4.9,6.15,0
1671,-19.13,-9.2,1
1672,2.25,0.32,1
1673,0.9,-4.6,0
1674,-2.47,2.29,0
1675,-4.41,5.29,1
1676,-5.14,5.92,1
1677,-0.06,3.32,1
1678,-3.37,2.03,0
1679,-5.93,-3.93,0
1680,-3.85,2.07,0
1681,-10.97,2.49,0
1682,-1.91,15.01,1
1683,-8.04,2.84,1
1684,-3.04,2.41,0
1685,3.55,-2.53,0
1686,-7.47,22.3,1
1687,-4.01,2.75,0
1688,-8.36,-1.65,1
1689,11.72,-2.17,0
1690,-7.01,8.77,0
1691,-3.1,2.27,0
1692,-3.84,19.29,0
1693,0.75,0.76,1
1694,10.74,0.08,1
1695,-7.31,-0.77,1
1696,4.66,2.87,0
1697,1.23,-2.91,0
1698,-14.72,4.05,1
1699,-3.3,2.34,0
1700,6.75,20.36,1
1701,-3.06,2.41,0
1702,-14.33,8.84,1
1703,-11.38,1.82,0
1704,0.59,0.59,1
1705,-0.7,2.07,1
1706,-17.96,-7.66,0
1707,-3.21,2.26,0
1708,-8.74,-7.77,1
1709,-3.06,1.9,0
1710,1.58,7.67,0
1711,-0.9,5.43,1
1712,2.31,6.73,0
1713,-3.12,2.13,0
1714,3.82,5.64,0
1715,-14.42,1.15,1
1716,-2.38,7.32,1
1717,-3.31,2.25,0
1718,-6.01,4.01,1
1719,12.04,4.42,1
1720,-9.79,-2.77,0
1721,-2.89,2.34,0
1722,0.45,-0.08,1
1723,5.1,1.82,0
1724,3.36,6.58,0
1725,-6.07,5.58,1
1726,-9.38,4.46,0
1727,-3.14,2.17,0
1728,-0.2,9.71,0
1729,-4.39,2.37,0
1730,-2.88,2.1,0
1731,-2.18,-0.94,1
1732,3.08,2.55,1
1733,-2.86,6.06,1
1734,7.29,-4.03,1
1735,1.47,1.35,1
1736,0.78,-1.47,1
1737,-5.98,-1.76,1
1738,-4.38,2.29,0
1739,-5.97,9.55,1
1740,-5.25,5.27,1
1741,0.82,2.37,1
1742,-3.54,1.5,0
1743,2.07,13.21,1
1744,1.29,12.18,1
1745,-10.58,-16.39,1
1746,7.09,9.09,1
1747,4.12,-3.12,0
1748,13.71,16.76,1
1749,-0.99,-0.22,1
1750,-14.07,-9.92,0
1751,-3.03,2.68,0
1752,-24.09,5.5,1
1753,-4.33,18.74,0
1754,-2.57,1.81,0
1755,7.5,3.76,1
1756,8.46,-12.37,1
1757,0.99,-4.64,0
1758,-16.48,15.62,1
1759,3.09,-0.23,0
1760,0.64,0.96,1
1761,-6.17,-6.95,0
1762,-8.16,1.34,1
1763,10.91,10.68,0
1764,-2.22,2.11,0
1765,-2.53,-1.18,1
1766,7.66,3.68,1
1767,-7.51,2.0,1
1768,-3.07,1.81,0
1769,-9.89,6.24,0
1770,-10.14,-7.27,1
1771,-6.39,5.54,1
1772,16.07,5.29,1
1773,4.43,6.7,0
1774,-2.96,2.45,0
1775,8.32,-9.99,0
1776,-9.07,7.51,0
1777,-11.88,5.12,0
1778,-3.32,6.54,1
1779,-4.28,2.9,0
1780,-4.25,2.25,0
1781,4.53,4.87,0
1782,-3.42,3.83,0
1783,-3.14,2.43,0
1784,-4.22,3.05,0
1785,-4.01,1.68,0
1786,-2.94,0.95,0
1787,-9.72,2.07,0
1788,12.76,2.09,0
1789,12.99,5.49,0
1790,-3.09,2.03,0
1791,0.73,-0.33,1
1792,-3.12,2.63,0
1793,-0.3,-2.87,1
1794,0.68,2.55,1
1795,-14.62,-3.01,1
1796,-3.97,2.82,0
1797,-3.2,2.2,0
1798,-3.3,2.3,0
1799,-11.95,1.39,0
1800,3.54,-13.8,0
1801,0.67,4.06,1
1802,0.66,-11.42,0
1803,-1.38,2.24,1
1804,5.05,2.45,0
1805,6.4,-18.02,1
1806,8.34,1.81,1
1807,0.57,1.41,1
1808,-9.53,-7.39,1
1809,15.36,-8.06,1
1810,3.09,1.5,0
1811,-7.39,-5.57,0
1812,-2.86,2.26,0
1813,-17.03,-6.51,0
1814,-2.86,1.27,0
1815,0.35,-4.27,0
1816,-0.25,3.43,1
1817,3.64,6.19,0
1818,11.17,-12.99,1
1819,-13.87,5.39,1
1820,-5.29,4.15,1
1821,16.45,-4.79,1
1822,-5.13,14.34,1
1823,-2.56,9.4,0
1824,-16.93,-1.01,1
1825,-1.26,9.53,0
1826,2.9,5.55,0
1827,-1.53,-8.06,1
1828,-4.93,4.25,1
1829,-12.38,0.63,0
1830,-15.53,0.06,1
1831,-4.04,-13.46,0
1832,-15.57,-0.69,1
1833,-0.04,-13.87,0
1834,-4.84,-1.55,1
1835,-17.15,-12.14,1
1836,-3.87,1.26,0
1837,12.3,4.39,0
1838,0.6,4.45,1
1839,-3.18,2.15,0
1840,11.44,6.09,0
1841,0.29,3.12,1
1842,-6.91,-3.1,0
1843,-5.44,6.21,1
1844,-9.52,5.72,0
1845,-10.2,-3.4,0
1846,-6.0,-8.38,1
1847,7.79,8.55,1
1848,-4.69,2.98,0
1849,-13.44,-4.68,1
1850,-13.15,15.17,0
1851,0.34,3.71,1
1852,4.38,-12.98,0
1853,-2.58,2.32,0
1854,-18.36,-9.24,1
1855,3.25,11.9,1
1856,3.4,4.02,0
1857,-4.29,-3.65,0
1858,12.66,-8.21,1
1859,-2.7,-9.85,1
1860,-2.1,10.11,0
1861,-2.36,5.48,1
1862,-4.94,-0.16,1
1863,-2.86,-1.78,1
1864,12.22,-3.23,0
1865,-7.02,-16.71,1
1866,-10.34,-3.1,0
1867,-7.7,-3.35,0
1868,-3.05,2.65,0
1869,-2.42,2.98,0
1870,7.14,10.63,1
1871,-4.09,1.2,0
1872,-1.0,4.24,1
1873,2.91,-4.01,0
1874,-12.21,11.85,1
1875,-3.21,2.13,0
1876,-8.13,12.83,1
1877,-4.49,-0.37,1
1878,8.24,-14.27,1
1879,-4.88,6.49,1
1880,-2.9,9.24,0
1881,-9.53,5.16,0
1882,-2.41,1.67,0
1883,-6.35,8.55,0
1884,-4.58,0.78,1
1885,-3.76,3.5,0
1886,6.51,-13.54,1
1887,8.24,4.44,1
1888,3.15,7.25,0
1889,0.68,-5.94,0
1890,-8.52,-17.56,1
1891,-12.34,18.4,1
1892,1.93,3.84,1
1893,-3.24,1.36,0
1894,10.93,9.26,0
1895,-3.3,2.18,0
1896,0.5,-4.3,0
1897,12.92,-2.2,0
1898,11.3,-1.96,0
1899,-1.55,4.45,1
1900,7.68,-15.73,1
1901,-11.99,-12.52,0
1902,-8.17,-7.17,1
1903,1.38,0.96,1
1904,-11.46,10.68,1
1905,-3.19,2.13,0
1906,-19.68,8.27,0
1907,-5.86,-2.23,1
1908,1.31,2.22,1
1909,-3.55,-3.34,1
1910,-2.3,1.61,0
1911,-2.41,-1.17,1
1912,-3.87,-19.77,1
1913,3.91,3.58,0
1914,-6.22,-6.06,0
1915,0.7,2.97,1
1916,1.44,2.08,1
1917,-1.92,2.3,0
1918,-16.16,0.87,1
1919,-3.7,2.14,0
1920,2.36,-8.13,1
1921,-1.18,4.13,1
1922,2.45,-8.35,1
1923,-3.09,2.13,0
1924,-2.92,2.4,0
1925,-1.48,1.99,1
1926,-3.97,-1.6,1
1927,-3.98,-6.15,0
1928,-7.13,5.21,1
1929,-4.17,2.3,0
1930,-3.72,2.34,0
1931,7.36,-9.66,0
1932,-5.56,0.87,1
1933,1.66,2.29,1
1934,-4.3,1.94,0
1935,-9.65,-2.66,0
1936,-3.27,2.02,0
1937,-7.83,4.91,1
1938,-2.71,2.61,0
1939,-1.39,5.45,1
1940,3.81,16.81,0
1941,-14.12,-8.87,0
1942,-11.03,1.12,0
1943,-1.62,4.36,1
1944,0.96,-13.29,0
1945,0.19,-8.68,1
1946,7.3,1.2,1
1947,-14.3,4.13,1
1948,-10.86,16.52,0
1949,-20.09,2.09,0
1950,-12.61,-4.61,1
1951,-3.08,1.97,0
1952,-3.0,2.09,0
1953,-22.32,2.34,1
1954,-16.06,12.06,0
1955,-8.44,8.14,0
1956,-10.03,1.66,0
1957,-0.9,-14.03,0
1958,-4.84,1.2,0
1959,-7.83,4.03,1
1960,-5.24,0.71,1
1961,-11.61,0.95,0
1962,-13.12,-1.49,1
1963,-12.69,-2.27,1
1964,-3.78,1.61,0
1965,-10.38,12.56,1
1966,-23.14,1.41,1
1967,-2.73,2.31,0
1968,-6.2,14.97,1
1969,0.45,-1.94,0
1970,-9.18,-13.05,0
1971,-0.77,4.12,0
1972,-3.29,1.13,0
1973,-3.76,2.02,0
1974,-2.38,-0.43,1
1975,-11.27,-6.99,1
1976,-4.14,2.18,0
1977,-5.22,5.48,1
1978,-7.9,2.95,1
1979,-3.28,4.34,0
1980,12.63,16.0,1
1981,-2.72,2.83,0
1982,-2.16,1.15,0
1983,-3.39,2.21,0
1984,7.71,2.34,1
1985,-3.58,1.79,0
1986,3.01,-0.22,0
1987,-6.13,-3.32,0
1988,-2.78,6.81,1
1989,1.29,4.2,1
1990,-5.54,7.33,1
1991,-5.67,-1.02,1
1992,-2.47,2.02,0
1993,-2.36,2.19,0
1994,3.72,6.12,0
1995,-17.67,5.98,0
1996,-5.52,5.37,1
1997,-3.67,2.51,0
1998,-3.47,2.25,0
1999,0.73,12.61,1
2000,4.22,0.83,0
2001,-8.51,20.81,1
2002,-0.77,-0.08,1
2003,-14.95,-15.03,1
2004,-3.8,4.09,0
2005,-2.8,1.67,0
2006,-0.79,11.28,0
2007,-1.12,-1.0,1
2008,-3.09,2.24,0
2009,-2.53,-1.61,1
2010,-13.34,-9.24,0
2011,-8.46,-8.03,1
2012,-2.22,-3.03,1
2013,2.52,-8.46,1
2014,-6.34,-4.83,0
2015,-3.83,10.37,0
2016,-2.3,1.65,0
2017,1.74,4.21,1
2018,0.58,-5.14,0
2019,-0.65,-1.51,1
2020,-6.46,-5.54,0
2021,-4.25,0.32,0
2022,-0.39,-0.24,1
2023,-2.92,0.55,0
2024,-3.95,2.37,0
2025,-3.46,2.02,0
2026,-3.07,2.14,0
2027,-6.47,5.24,1
2028,-3.02,4.3,0
2029,19.46,0.04,1
2030,-6.09,2.57,1
2031,-13.05,-4.96,1
2032,-4.5,5.12,1
2033,-3.19,-2.22,1
2034,8.07,5.45,1
2035,-3.3,2.19,0
2036,-2.16,-1.68,1
2037,4.41,-1.29,0
2038,5.46,10.89,1
2039,-9.25,6.55,0
2040,-11.58,-0.38,0
2041,-3.85,2.13,0
2042,-8.68,3.84,1
2043,-2.19,-4.63,0
2044,-13.78,-5.85,1
2045,-1.59,-17.42,1
2046,-6.24,2.32,1
2047,-3.39,2.18,0
2048,-7.58,5.12,1
2049,-1.23,3.08,0
2050,1.0,10.14,0
2051,-3.67,2.72,0
2052,4.57,-0.09,0
2053,-2.89,-2.3,1
2054,-2.87,2.71,0
2055,-9.27,-8.06,1
2056,-3.31,2.7,0
2057,-14.23,-15.89,1
2058,1.95,18.24,0
2059,-2.79,2.8,0
